username,firm,country_code,certification,specialization,years_experience,clients_portfolio_size,followers
auditor_2359,Nordic Audit Partners,NL,None,Forensics,18,23,107
auditor_2360,Global Assurance,FI,State Authorised,Financial Audit,9,30,57
auditor_2361,Seaside Audit,NL,None,Financial Audit,4,14,0
auditor_2362,Prime Advisory,FR,None,Internal Control,8,1,124
auditor_2363,Global Assurance,GB,ACCA,IT Audit,12,13,254
auditor_2364,Trust and Co,NL,CISA,Tax,0,29,174
auditor_2365,Seaside Audit,ES,CIA,Tax,0,45,114
auditor_2366,Seaside Audit,NO,State Authorised,Financial Audit,3,3,102
auditor_2367,Nordic Audit Partners,NO,State Authorised,IT Audit,7,19,96
auditor_2368,Prime Advisory,DK,CIA,Financial Audit,11,14,0
auditor_2369,Copenhagen Review,DK,ACCA,Financial Audit,7,1,148
auditor_2370,North Continental,SE,CISA,Financial Audit,3,19,225
auditor_2371,Trust and Co,ES,State Authorised,Financial Audit,3,28,85
auditor_2372,Global Assurance,DE,None,Financial Audit,16,14,52
auditor_2373,Seaside Audit,FI,ACCA,Tax,11,13,52
auditor_2374,Global Assurance,ES,CPA,Financial Audit,5,17,227
auditor_2375,Copenhagen Review,NO,State Authorised,Financial Audit,0,18,169
auditor_2376,Nordic Audit Partners,DE,None,Sustainability,8,31,114
auditor_2377,Seaside Audit,DK,CPA,Financial Audit,7,23,127
auditor_2378,Nordic Audit Partners,GB,ACCA,Financial Audit,6,23,67
auditor_2379,Prime Advisory,FI,State Authorised,IT Audit,4,12,228
auditor_2380,Atlas Audit,GB,CPA,Financial Audit,0,21,122
auditor_2381,Integrity Audit,NL,State Authorised,Financial Audit,0,21,158
auditor_2382,Seaside Audit,FI,State Authorised,Financial Audit,10,1,229
auditor_2383,Nordic Audit Partners,DK,State Authorised,Tax,4,24,179
auditor_2384,Prime Advisory,DE,ACCA,Sustainability,3,24,89
auditor_2385,Global Assurance,GB,State Authorised,Internal Control,0,29,57
auditor_2386,Capital Assurance,NL,State Authorised,Financial Audit,3,13,141
auditor_2387,Nordic Audit Partners,ES,CISA,Financial Audit,7,23,12
auditor_2388,Capital Assurance,NL,CIA,IT Audit,4,16,271
auditor_2389,Copenhagen Review,NL,State Authorised,Financial Audit,7,28,123
auditor_2390,Copenhagen Review,GB,State Authorised,Financial Audit,5,15,106
auditor_2391,Copenhagen Review,SE,State Authorised,Internal Control,11,31,148
auditor_2392,Prime Advisory,FI,CIA,Sustainability,13,8,86
auditor_2393,Global Assurance,ES,CPA,Financial Audit,4,21,91
auditor_2394,North Continental,FI,CPA,Financial Audit,11,8,123
auditor_2395,Trust and Co,FI,ACCA,Tax,11,1,289
auditor_2396,Atlas Audit,NL,None,Financial Audit,6,1,132
auditor_2397,Global Assurance,GB,State Authorised,Financial Audit,8,17,199
auditor_2398,Atlas Audit,DK,State Authorised,Financial Audit,11,20,156
auditor_2399,Trust and Co,DE,State Authorised,IT Audit,7,35,1
auditor_2400,Prime Advisory,GB,ACCA,IT Audit,8,18,185
auditor_2401,Atlas Audit,SE,State Authorised,Tax,3,1,132
auditor_2402,Seaside Audit,ES,CISA,Financial Audit,9,32,18
auditor_2403,Integrity Audit,FI,State Authorised,Financial Audit,13,41,89
auditor_2404,Prime Advisory,IT,CIA,Sustainability,1,13,121
auditor_2405,Atlas Audit,FR,CPA,Tax,10,12,244
auditor_2406,Integrity Audit,DE,None,Financial Audit,2,1,208
auditor_2407,Integrity Audit,ES,State Authorised,Financial Audit,0,15,369
auditor_2408,Atlas Audit,FI,State Authorised,Forensics,7,6,115
auditor_2409,Integrity Audit,NO,State Authorised,Tax,7,19,172
auditor_2410,Prime Advisory,FI,CPA,Financial Audit,2,34,139
auditor_2411,Capital Assurance,IT,None,Financial Audit,11,11,222
auditor_2412,Atlas Audit,DE,CIA,Financial Audit,6,20,45
auditor_2413,Copenhagen Review,DE,State Authorised,Financial Audit,3,24,84
auditor_2414,Nordic Audit Partners,NL,State Authorised,Internal Control,3,11,175
auditor_2415,Trust and Co,DE,None,IT Audit,4,16,121
auditor_2416,Copenhagen Review,SE,CIA,Forensics,0,3,146
auditor_2417,Integrity Audit,IT,CPA,Tax,4,28,197
auditor_2418,Prime Advisory,NL,State Authorised,IT Audit,11,36,113
auditor_2419,Seaside Audit,NO,ACCA,Tax,11,12,316
auditor_2420,Seaside Audit,NL,State Authorised,IT Audit,17,18,150
auditor_2421,North Continental,NO,ACCA,Tax,14,16,67
auditor_2422,Trust and Co,FI,CPA,Internal Control,12,18,134
auditor_2423,Trust and Co,DE,State Authorised,Financial Audit,3,1,138
auditor_2424,Trust and Co,GB,CIA,Financial Audit,12,15,234
auditor_2425,Trust and Co,SE,ACCA,IT Audit,4,7,114
auditor_2426,Seaside Audit,SE,CIA,Financial Audit,7,25,58
auditor_2427,Nordic Audit Partners,IT,State Authorised,Financial Audit,14,37,116
auditor_2428,Global Assurance,DK,CISA,Forensics,14,7,206
auditor_2429,Nordic Audit Partners,NO,State Authorised,Financial Audit,13,26,118
auditor_2430,Trust and Co,IT,State Authorised,Internal Control,0,11,69
auditor_2431,Global Assurance,ES,CIA,Financial Audit,3,19,86
auditor_2432,Global Assurance,FI,State Authorised,Tax,3,7,62
auditor_2433,North Continental,NO,State Authorised,IT Audit,13,11,78
auditor_2434,Prime Advisory,DK,CPA,Financial Audit,5,21,156
auditor_2435,Atlas Audit,SE,State Authorised,Financial Audit,0,28,234
auditor_2436,Atlas Audit,DE,State Authorised,Sustainability,2,8,83
auditor_2437,Seaside Audit,NO,State Authorised,Financial Audit,4,20,0
auditor_2438,Prime Advisory,GB,ACCA,Financial Audit,2,33,45
auditor_2439,Integrity Audit,FI,None,Forensics,14,21,0
auditor_2440,Global Assurance,FR,State Authorised,Financial Audit,11,16,83
auditor_2441,Global Assurance,DE,ACCA,IT Audit,9,22,176
auditor_2442,Global Assurance,NL,None,Sustainability,13,22,9
auditor_2443,Nordic Audit Partners,IT,State Authorised,Financial Audit,5,47,177
auditor_2444,Capital Assurance,IT,State Authorised,Financial Audit,19,31,139
auditor_2445,Integrity Audit,IT,CISA,Financial Audit,9,17,0
auditor_2446,Global Assurance,DE,None,Forensics,8,30,72
auditor_2447,Integrity Audit,SE,CISA,Sustainability,10,26,47
auditor_2448,Trust and Co,NO,State Authorised,Financial Audit,5,7,54
auditor_2449,North Continental,SE,State Authorised,Financial Audit,1,8,233
auditor_2450,Integrity Audit,NO,State Authorised,Internal Control,3,19,79
auditor_2451,Trust and Co,GB,ACCA,IT Audit,13,31,189
auditor_2452,North Continental,GB,CPA,Forensics,9,15,24
auditor_2453,Trust and Co,FI,ACCA,IT Audit,17,10,173
auditor_2454,Atlas Audit,ES,ACCA,IT Audit,13,12,203
auditor_2455,Prime Advisory,GB,State Authorised,Tax,11,35,82
auditor_2456,Atlas Audit,IT,CISA,Tax,1,12,136
auditor_2457,Prime Advisory,SE,State Authorised,Financial Audit,8,14,0
auditor_2458,Nordic Audit Partners,NL,CPA,Internal Control,10,37,157
auditor_2459,Global Assurance,DK,None,Financial Audit,11,23,151
auditor_2460,Trust and Co,DE,ACCA,Tax,12,21,94
auditor_2461,Atlas Audit,GB,State Authorised,Tax,4,15,145
auditor_2462,Nordic Audit Partners,NO,State Authorised,Forensics,6,21,155
auditor_2463,Trust and Co,GB,CIA,Forensics,12,30,126
auditor_2464,Seaside Audit,NL,State Authorised,Financial Audit,1,14,123
auditor_2465,Copenhagen Review,SE,ACCA,IT Audit,0,31,131
auditor_2466,Trust and Co,DK,State Authorised,Financial Audit,9,31,69
auditor_2467,Prime Advisory,SE,State Authorised,Tax,10,16,105
auditor_2468,Seaside Audit,NO,CISA,IT Audit,4,34,89
auditor_2469,Trust and Co,ES,CIA,Financial Audit,11,1,214
auditor_2470,Seaside Audit,NL,ACCA,Forensics,13,18,101
auditor_2471,Nordic Audit Partners,DE,State Authorised,Financial Audit,10,40,0
auditor_2472,Nordic Audit Partners,IT,CISA,IT Audit,11,8,118
auditor_2473,Nordic Audit Partners,GB,CISA,Forensics,6,13,119
auditor_2474,North Continental,ES,CIA,Financial Audit,2,28,0
auditor_2475,Copenhagen Review,ES,State Authorised,Financial Audit,10,14,26
auditor_2476,Trust and Co,DE,None,IT Audit,9,2,123
auditor_2477,Trust and Co,FI,ACCA,Financial Audit,0,22,46
auditor_2478,Seaside Audit,NO,CISA,Internal Control,5,20,58
auditor_2479,Copenhagen Review,SE,CISA,IT Audit,7,2,170
auditor_2480,Capital Assurance,GB,CISA,Financial Audit,16,45,127
auditor_2481,Capital Assurance,GB,State Authorised,Financial Audit,11,1,240
auditor_2482,Global Assurance,NL,CPA,Tax,11,13,218
auditor_2483,Nordic Audit Partners,FI,State Authorised,IT Audit,6,13,158
auditor_2484,Global Assurance,FI,CPA,Tax,2,28,35
auditor_2485,Integrity Audit,FI,CPA,Forensics,2,8,180
auditor_2486,Nordic Audit Partners,FI,State Authorised,Internal Control,4,4,71
auditor_2487,Copenhagen Review,DK,CPA,Tax,7,6,27
auditor_2488,Nordic Audit Partners,DK,State Authorised,Internal Control,18,9,94
auditor_2489,Nordic Audit Partners,NL,CISA,Internal Control,6,13,169
auditor_2490,Atlas Audit,FI,State Authorised,Financial Audit,12,14,21
auditor_2491,Capital Assurance,NO,CIA,Financial Audit,14,17,258
auditor_2492,Seaside Audit,ES,State Authorised,Tax,0,19,273
auditor_2493,Trust and Co,DK,CPA,Financial Audit,6,15,143
auditor_2494,Copenhagen Review,DK,State Authorised,Financial Audit,5,14,92
auditor_2495,North Continental,SE,None,Financial Audit,4,30,156
auditor_2496,Prime Advisory,FI,CISA,Forensics,9,26,98
auditor_2497,Trust and Co,ES,CPA,Tax,4,11,120
auditor_2498,Atlas Audit,NL,ACCA,Financial Audit,2,12,78
auditor_2499,Integrity Audit,NL,CPA,Internal Control,18,1,105
auditor_2500,Nordic Audit Partners,GB,State Authorised,Internal Control,16,19,180
auditor_2501,Copenhagen Review,SE,None,IT Audit,8,11,0
auditor_2502,North Continental,SE,CISA,Financial Audit,9,10,55
auditor_2503,Integrity Audit,ES,None,Tax,5,35,312
auditor_2504,Global Assurance,FR,State Authorised,Financial Audit,9,13,25
auditor_2505,Integrity Audit,NO,State Authorised,IT Audit,10,35,100
auditor_2506,Capital Assurance,SE,State Authorised,Tax,0,24,198
auditor_2507,North Continental,DE,None,Internal Control,0,19,156
auditor_2508,North Continental,NO,None,Internal Control,7,10,201
auditor_2509,North Continental,DK,ACCA,Financial Audit,5,3,0
auditor_2510,Seaside Audit,IT,None,Financial Audit,14,24,127
auditor_2511,Capital Assurance,ES,CISA,Internal Control,5,12,33
auditor_2512,Capital Assurance,SE,CIA,IT Audit,5,1,61
auditor_2513,Integrity Audit,DK,CPA,Forensics,6,24,116
auditor_2514,Prime Advisory,ES,State Authorised,Sustainability,11,31,204
auditor_2515,Integrity Audit,GB,State Authorised,Financial Audit,10,18,41
auditor_2516,Global Assurance,FI,ACCA,IT Audit,11,34,147
auditor_2517,Global Assurance,NL,ACCA,Forensics,17,2,27
auditor_2518,North Continental,SE,State Authorised,Tax,12,20,225
auditor_2519,Seaside Audit,GB,State Authorised,Financial Audit,7,9,102
auditor_2520,Capital Assurance,NL,None,IT Audit,0,6,197
auditor_2521,North Continental,SE,State Authorised,Financial Audit,12,21,0
auditor_2522,Trust and Co,FR,State Authorised,Financial Audit,6,5,214
auditor_2523,Copenhagen Review,DK,None,Tax,5,7,122
auditor_2524,Nordic Audit Partners,NL,CISA,Internal Control,4,32,61
auditor_2525,Prime Advisory,DK,State Authorised,Financial Audit,1,1,117
auditor_2526,Seaside Audit,DE,State Authorised,Financial Audit,5,3,215
auditor_2527,Trust and Co,SE,State Authorised,Financial Audit,11,17,229
auditor_2528,North Continental,GB,CPA,Forensics,11,9,36
auditor_2529,Integrity Audit,NO,CISA,Financial Audit,12,21,133
auditor_2530,Seaside Audit,NL,None,Financial Audit,3,24,59
auditor_2531,Prime Advisory,NL,None,IT Audit,7,32,67
auditor_2532,Atlas Audit,NO,None,Financial Audit,0,7,199
auditor_2533,Copenhagen Review,GB,CISA,IT Audit,9,16,79
auditor_2534,Copenhagen Review,FI,State Authorised,Forensics,10,9,144
auditor_2535,Copenhagen Review,NO,State Authorised,Internal Control,4,9,69
auditor_2536,Capital Assurance,DK,State Authorised,IT Audit,6,17,138
auditor_2537,Trust and Co,FR,None,Financial Audit,0,9,88
auditor_2538,Seaside Audit,DE,CPA,Financial Audit,15,7,133
auditor_2539,North Continental,NO,CPA,Forensics,15,4,151
auditor_2540,Copenhagen Review,SE,State Authorised,Tax,3,12,55
auditor_2541,Prime Advisory,GB,CIA,Tax,4,45,187
auditor_2542,Copenhagen Review,GB,State Authorised,Financial Audit,13,22,0
auditor_2543,Prime Advisory,IT,None,Financial Audit,9,28,51
auditor_2544,Capital Assurance,DK,State Authorised,Financial Audit,12,25,268
auditor_2545,Global Assurance,FR,CPA,IT Audit,5,7,91
auditor_2546,Seaside Audit,NL,ACCA,IT Audit,15,1,0
auditor_2547,Atlas Audit,NL,State Authorised,Financial Audit,8,13,120
auditor_2548,Seaside Audit,NL,State Authorised,IT Audit,12,12,0
auditor_2549,Atlas Audit,GB,ACCA,Tax,18,8,35
auditor_2550,Seaside Audit,DE,CIA,Internal Control,13,14,114
auditor_2551,Global Assurance,SE,CISA,Financial Audit,10,28,93
auditor_2552,Nordic Audit Partners,IT,None,Financial Audit,15,1,180
auditor_2553,Copenhagen Review,ES,State Authorised,Financial Audit,3,31,131
auditor_2554,Copenhagen Review,DK,CIA,Sustainability,4,24,191
auditor_2555,Prime Advisory,FI,CISA,IT Audit,11,7,81
auditor_2556,Global Assurance,FI,None,Internal Control,7,17,179
auditor_2557,Capital Assurance,FR,ACCA,Tax,0,21,96
auditor_2558,Seaside Audit,DK,None,Tax,3,10,102
auditor_2559,Atlas Audit,DE,State Authorised,Forensics,0,10,49
auditor_2560,Integrity Audit,GB,CIA,Financial Audit,10,9,102
auditor_2561,Seaside Audit,DK,State Authorised,Financial Audit,15,27,192
auditor_2562,Capital Assurance,ES,CISA,IT Audit,5,23,101
auditor_2563,Capital Assurance,NO,None,Internal Control,7,22,72
auditor_2564,Prime Advisory,ES,None,Financial Audit,15,16,169
auditor_2565,Seaside Audit,DK,CISA,IT Audit,15,28,7
auditor_2566,Trust and Co,GB,None,Financial Audit,10,26,191
auditor_2567,Capital Assurance,ES,State Authorised,Financial Audit,2,11,199
auditor_2568,Trust and Co,ES,State Authorised,IT Audit,4,15,246
auditor_2569,Seaside Audit,DE,CISA,Financial Audit,7,10,49
auditor_2570,Capital Assurance,FI,State Authorised,Financial Audit,9,4,100
auditor_2571,Nordic Audit Partners,IT,State Authorised,IT Audit,9,30,173
auditor_2572,Atlas Audit,SE,CPA,Financial Audit,4,29,96
auditor_2573,Trust and Co,FR,CPA,Tax,1,16,235
auditor_2574,Trust and Co,FI,CIA,Financial Audit,8,18,250
auditor_2575,Prime Advisory,ES,CISA,Tax,0,5,0
auditor_2576,Seaside Audit,DE,CIA,Financial Audit,9,19,243
auditor_2577,Trust and Co,DK,CPA,IT Audit,9,13,120
auditor_2578,Global Assurance,SE,ACCA,IT Audit,8,1,336
auditor_2579,Global Assurance,NO,State Authorised,Sustainability,10,20,169
auditor_2580,Global Assurance,SE,ACCA,Financial Audit,11,16,69
auditor_2581,Prime Advisory,GB,State Authorised,Tax,10,21,55
auditor_2582,Seaside Audit,SE,ACCA,IT Audit,15,20,178
auditor_2583,Prime Advisory,GB,ACCA,Financial Audit,14,18,145
auditor_2584,North Continental,NO,State Authorised,Financial Audit,12,10,124
auditor_2585,Trust and Co,IT,CPA,Sustainability,8,8,305
auditor_2586,Global Assurance,NL,None,IT Audit,0,5,225
auditor_2587,Copenhagen Review,IT,CPA,Financial Audit,11,7,168
auditor_2588,Integrity Audit,SE,State Authorised,Financial Audit,15,17,327
auditor_2589,Nordic Audit Partners,ES,CPA,Financial Audit,0,24,213
auditor_2590,Capital Assurance,SE,None,Financial Audit,12,15,96
auditor_2591,Trust and Co,FI,State Authorised,Forensics,10,26,168
auditor_2592,Trust and Co,DE,State Authorised,Financial Audit,13,7,101
auditor_2593,Global Assurance,NL,CIA,Forensics,3,14,201
auditor_2594,North Continental,FR,ACCA,Internal Control,8,44,135
auditor_2595,Prime Advisory,DE,State Authorised,Forensics,8,19,68
auditor_2596,Integrity Audit,GB,State Authorised,Tax,7,29,129
auditor_2597,Copenhagen Review,DE,State Authorised,Financial Audit,4,8,83
auditor_2598,North Continental,GB,None,Financial Audit,8,29,12
auditor_2599,Integrity Audit,NL,CPA,IT Audit,6,19,0
auditor_2600,Seaside Audit,FI,CPA,Financial Audit,3,11,56
auditor_2601,Global Assurance,FR,State Authorised,Financial Audit,8,16,75
auditor_2602,Atlas Audit,DE,CPA,Financial Audit,10,35,251
auditor_2603,Atlas Audit,NL,ACCA,Financial Audit,0,23,105
auditor_2604,Capital Assurance,GB,CISA,Financial Audit,8,14,129
auditor_2605,Global Assurance,FI,CIA,Financial Audit,8,12,48
auditor_2606,Capital Assurance,SE,State Authorised,Forensics,5,20,167
auditor_2607,Capital Assurance,FI,ACCA,Tax,12,13,142
auditor_2608,Prime Advisory,ES,State Authorised,Financial Audit,12,29,115
auditor_2609,Prime Advisory,ES,State Authorised,IT Audit,6,19,28
auditor_2610,Copenhagen Review,SE,CPA,Forensics,7,25,171
auditor_2611,Seaside Audit,NL,CISA,Financial Audit,6,20,54
auditor_2612,Nordic Audit Partners,FR,ACCA,Internal Control,11,17,97
auditor_2613,Seaside Audit,SE,State Authorised,Financial Audit,6,17,84
auditor_2614,Capital Assurance,IT,ACCA,IT Audit,11,14,247
auditor_2615,Integrity Audit,DK,CPA,Sustainability,15,9,125
auditor_2616,Nordic Audit Partners,FR,State Authorised,Tax,4,14,280
auditor_2617,Seaside Audit,DK,None,Sustainability,6,21,163
auditor_2618,Nordic Audit Partners,NL,CPA,Financial Audit,2,9,23
auditor_2619,Global Assurance,GB,CIA,Financial Audit,3,1,163
auditor_2620,Capital Assurance,GB,State Authorised,Tax,18,19,6
auditor_2621,North Continental,IT,State Authorised,Financial Audit,4,13,38
auditor_2622,North Continental,FR,CISA,Internal Control,12,26,27
auditor_2623,Global Assurance,NL,None,Financial Audit,11,33,272
auditor_2624,Prime Advisory,DK,CISA,Financial Audit,22,8,345
auditor_2625,Capital Assurance,GB,State Authorised,Financial Audit,6,12,146
auditor_2626,Capital Assurance,ES,None,Internal Control,5,21,14
auditor_2627,Nordic Audit Partners,DE,None,Financial Audit,6,30,115
auditor_2628,Nordic Audit Partners,DE,State Authorised,Financial Audit,8,22,213
auditor_2629,Copenhagen Review,GB,State Authorised,Financial Audit,0,23,98
auditor_2630,Trust and Co,IT,ACCA,Financial Audit,8,28,24
auditor_2631,Trust and Co,IT,None,Internal Control,2,1,76
auditor_2632,Seaside Audit,FR,CIA,IT Audit,14,16,12
auditor_2633,Prime Advisory,IT,ACCA,IT Audit,5,3,29
auditor_2634,Integrity Audit,NL,CISA,IT Audit,9,6,209
auditor_2635,Global Assurance,DE,CISA,Tax,7,18,97
auditor_2636,Capital Assurance,ES,CISA,Financial Audit,11,25,146
auditor_2637,Prime Advisory,SE,State Authorised,IT Audit,10,15,163
auditor_2638,Prime Advisory,DK,CIA,IT Audit,6,18,98
auditor_2639,Seaside Audit,FI,ACCA,Financial Audit,5,11,157
auditor_2640,Copenhagen Review,ES,CPA,Financial Audit,14,29,19
auditor_2641,Integrity Audit,FR,CIA,Tax,14,14,168
auditor_2642,Global Assurance,NO,State Authorised,Financial Audit,3,19,145
auditor_2643,North Continental,IT,CPA,Tax,0,24,227
auditor_2644,Prime Advisory,SE,State Authorised,Financial Audit,7,31,104
auditor_2645,Integrity Audit,IT,CPA,Financial Audit,12,1,313
auditor_2646,Global Assurance,SE,State Authorised,Sustainability,15,15,0
auditor_2647,Trust and Co,DE,State Authorised,Forensics,9,3,155
auditor_2648,North Continental,NL,State Authorised,Sustainability,10,8,209
auditor_2649,Global Assurance,NL,ACCA,Financial Audit,12,27,120
auditor_2650,Atlas Audit,GB,CPA,Financial Audit,0,27,98
auditor_2651,Integrity Audit,NL,State Authorised,Forensics,1,31,287
auditor_2652,Seaside Audit,FI,State Authorised,Financial Audit,7,39,127
auditor_2653,Copenhagen Review,DE,CPA,IT Audit,6,11,250
auditor_2654,Seaside Audit,SE,CIA,Forensics,4,25,75
auditor_2655,Global Assurance,FI,State Authorised,Sustainability,5,28,89
auditor_2656,Copenhagen Review,DE,State Authorised,IT Audit,5,29,247
auditor_2657,Integrity Audit,FI,None,Forensics,11,11,79
auditor_2658,Seaside Audit,GB,ACCA,Financial Audit,8,21,40
auditor_2659,Integrity Audit,FR,State Authorised,Tax,11,18,0
auditor_2660,Capital Assurance,DE,CIA,Financial Audit,3,12,114
auditor_2661,Nordic Audit Partners,SE,State Authorised,Sustainability,17,20,52
auditor_2662,Copenhagen Review,FR,CIA,Sustainability,9,14,145
auditor_2663,Prime Advisory,NO,State Authorised,Financial Audit,10,30,118
auditor_2664,Trust and Co,NL,None,Financial Audit,16,27,63
auditor_2665,Nordic Audit Partners,FR,ACCA,Financial Audit,19,21,53
auditor_2666,Integrity Audit,SE,State Authorised,Tax,16,38,117
auditor_2667,Nordic Audit Partners,IT,ACCA,IT Audit,5,16,177
auditor_2668,Nordic Audit Partners,FR,None,IT Audit,14,23,128
auditor_2669,Nordic Audit Partners,DK,CPA,Internal Control,15,14,202
auditor_2670,Prime Advisory,ES,CPA,Tax,6,22,110
auditor_2671,Global Assurance,SE,State Authorised,Tax,7,14,227
