id,username,client_name,country_code,industry_code,engagement_type,date_start,date_end,latitude,longitude
27132,auditor_0794,ClientCorp 1873,SE,TMT02,Statutory Audit,2018-03-19,2018-04-23,,
27133,auditor_2212,ClientCorp 4610,SE,FIN02,Statutory Audit,2021-10-22,2021-11-18,,
27134,auditor_1209,ClientCorp 5960,IT,TMT03,Statutory Audit,2021-02-14,2021-03-14,,
27135,auditor_1583,ClientCorp 3060,FR,TMT01,Statutory Audit,2022-11-02,2022-11-12,,
27136,auditor_0466,ClientCorp 0768,DK,REAL02,Statutory Audit,2018-05-02,2018-05-12,,
27137,auditor_0003,ClientCorp 0186,NL,CONS01,Statutory Audit,2024-04-20,2024-05-05,,
27138,auditor_1260,ClientCorp 0812,ES,IND01,Review,2022-06-05,2022-06-09,,
27139,auditor_2026,ClientCorp 1781,NL,FIN03,Statutory Audit,2018-09-26,2018-09-27,,
27140,auditor_2602,ClientCorp 5177,GB,UTIL02,Statutory Audit,2024-04-25,2024-05-22,,
27141,auditor_2654,ClientCorp 2954,GB,CONS02,Assurance Other,2020-10-20,2020-10-25,,
27142,auditor_1482,ClientCorp 0860,SE,UTIL02,Statutory Audit,2018-03-19,2018-03-23,,
27143,auditor_3039,ClientCorp 4670,NL,FIN03,Statutory Audit,2015-09-25,2015-10-17,,
27144,auditor_2905,ClientCorp 0810,DK,UTIL01,Statutory Audit,2016-06-29,2016-07-13,,
27145,auditor_0329,ClientCorp 1657,DK,REAL01,Statutory Audit,2017-08-25,2017-09-11,,
27146,auditor_2255,ClientCorp 0495,FI,ENE01,Review,2016-01-25,2016-01-31,,
27147,auditor_0420,ClientCorp 1987,DE,FIN01,Statutory Audit,2021-05-22,2021-06-21,,
27148,auditor_1746,ClientCorp 4980,GB,UTIL02,Statutory Audit,2021-10-14,2021-10-18,,
27149,auditor_3766,ClientCorp 1305,NO,TMT01,Statutory Audit,2023-12-18,2024-01-07,,
27150,auditor_0043,ClientCorp 1115,NL,TMT03,Statutory Audit,2016-09-18,2016-10-23,,
27151,auditor_0108,ClientCorp 0931,DK,FIN03,Statutory Audit,2022-02-11,2022-02-21,,
27152,auditor_1280,ClientCorp 2767,GB,REAL02,Review,2023-03-13,2023-03-24,,
27153,auditor_2389,ClientCorp 3691,FR,IND02,Assurance Other,2024-06-25,2024-07-03,,
27154,auditor_3186,ClientCorp 2414,GB,REAL01,Review,2015-01-20,2015-01-21,,
27155,auditor_1859,ClientCorp 5848,NL,ENE01,Review,2023-09-04,2023-09-15,,
27156,auditor_0340,ClientCorp 1167,GB,TMT02,Review,2020-02-21,2020-03-08,,
27157,auditor_2853,ClientCorp 0707,FI,ENE02,Statutory Audit,2019-08-30,2019-09-18,,
27158,auditor_1322,ClientCorp 0540,DE,TMT02,Statutory Audit,2016-03-28,2016-04-14,,
27159,auditor_2845,ClientCorp 0432,ES,ENE01,Statutory Audit,2019-08-07,2019-08-28,,
27160,auditor_1174,ClientCorp 5898,IT,TMT03,Review,2016-11-28,2016-12-06,,
27161,auditor_1553,ClientCorp 1512,FI,ENE01,Statutory Audit,2024-05-06,2024-05-31,,
27162,auditor_3626,ClientCorp 2620,NL,IND02,Advisory,2018-12-04,2018-12-27,,
27163,auditor_1512,ClientCorp 2736,NL,FIN01,Statutory Audit,2019-03-09,2019-04-11,,
27164,auditor_0814,ClientCorp 4761,IT,ENE01,Statutory Audit,2024-08-04,2024-08-23,,
27165,auditor_3689,ClientCorp 5563,FI,HC03,Statutory Audit,2016-10-23,2016-11-22,,
27166,auditor_0679,ClientCorp 5703,ES,HC02,Statutory Audit,2015-11-29,2015-12-18,,
27167,auditor_2747,ClientCorp 0636,DE,TMT02,Statutory Audit,2017-02-10,2017-03-04,,
27168,auditor_3436,ClientCorp 5323,DK,HC03,Statutory Audit,2022-09-19,2022-10-09,,
27169,auditor_3877,ClientCorp 0219,FI,IND01,Statutory Audit,2018-08-23,2018-09-13,,
27170,auditor_2404,ClientCorp 2085,ES,UTIL02,Advisory,2019-10-31,2019-11-18,,
27171,auditor_2801,ClientCorp 5953,NL,TMT01,Advisory,2021-11-19,2021-11-28,,
27172,auditor_2675,ClientCorp 4673,DK,FIN02,Review,2024-07-15,2024-07-20,,
27173,auditor_2959,ClientCorp 5171,IT,IND03,Advisory,2021-01-15,2021-01-30,,
27174,auditor_3598,ClientCorp 2642,FR,FIN01,Advisory,2020-12-19,2020-12-20,,
27175,auditor_3208,ClientCorp 3613,NO,UTIL01,Statutory Audit,2018-06-28,2018-07-28,,
27176,auditor_4011,ClientCorp 4450,DE,UTIL02,Statutory Audit,2023-05-17,2023-06-07,,
27177,auditor_0118,ClientCorp 3896,DK,CONS03,Statutory Audit,2020-08-21,2020-09-08,,
27178,auditor_0510,ClientCorp 3097,GB,HC03,Statutory Audit,2020-05-14,2020-05-26,,
27179,auditor_0399,ClientCorp 2845,NO,REAL01,Review,2019-12-21,2020-01-04,,
27180,auditor_1525,ClientCorp 4126,FR,CONS01,Advisory,2023-11-29,2023-12-23,,
27181,auditor_1961,ClientCorp 2426,DK,TMT02,Review,2022-05-06,2022-05-18,,
27182,auditor_1166,ClientCorp 5817,GB,PUB01,Statutory Audit,2023-03-27,2023-04-13,,
27183,auditor_3145,ClientCorp 4589,DK,IND01,Statutory Audit,2020-03-06,2020-03-29,,
27184,auditor_0889,ClientCorp 0746,FI,UTIL01,Statutory Audit,2016-02-19,2016-03-08,,
27185,auditor_3973,ClientCorp 0080,SE,ENE01,Review,2024-12-04,2024-12-19,,
27186,auditor_2254,ClientCorp 2248,NL,UTIL01,Assurance Other,2023-04-20,2023-04-28,,
27187,auditor_0288,ClientCorp 2244,DK,CONS03,Review,2017-05-23,2017-05-28,,
27188,auditor_2719,ClientCorp 4789,ES,FIN01,Advisory,2016-11-10,2016-11-22,,
27189,auditor_3515,ClientCorp 3290,ES,FIN02,Review,2023-08-02,2023-08-14,,
27190,auditor_1964,ClientCorp 3196,SE,TMT02,Advisory,2022-06-01,2022-06-17,,
27191,auditor_1044,ClientCorp 3012,DK,PUB01,Statutory Audit,2021-09-28,2021-10-15,,
27192,auditor_3873,ClientCorp 2952,NL,REAL01,Advisory,2022-03-18,2022-03-26,,
27193,auditor_3155,ClientCorp 5584,DE,CONS02,Statutory Audit,2016-08-24,2016-09-10,,
27194,auditor_3599,ClientCorp 5710,FR,CONS01,Advisory,2015-11-24,2015-12-15,,
27195,auditor_2272,ClientCorp 5597,IT,FIN02,Statutory Audit,2019-07-18,2019-08-16,,
27196,auditor_1658,ClientCorp 0312,FR,HC03,Statutory Audit,2021-12-07,2022-01-01,,
27197,auditor_1618,ClientCorp 1835,GB,HC02,Statutory Audit,2023-03-12,2023-04-18,,
27198,auditor_1895,ClientCorp 1278,FR,HC01,Advisory,2017-03-30,2017-04-21,,
27199,auditor_1074,ClientCorp 3749,DE,CONS03,Review,2020-10-21,2020-10-28,,
27200,auditor_3599,ClientCorp 5521,FR,TMT03,Advisory,2016-07-29,2016-08-05,,
27201,auditor_0580,ClientCorp 3252,SE,CONS03,Statutory Audit,2024-02-01,2024-02-21,,
27202,auditor_3912,ClientCorp 2980,IT,HC02,Review,2020-09-24,2020-10-11,,
27203,auditor_3813,ClientCorp 0025,SE,PUB01,Statutory Audit,2023-02-08,2023-02-21,,
27204,auditor_0801,ClientCorp 5283,DE,PUB01,Statutory Audit,2018-09-30,2018-10-25,,
27205,auditor_3100,ClientCorp 4428,NL,ENE02,Statutory Audit,2022-04-06,2022-05-03,,
27206,auditor_2429,ClientCorp 0552,GB,FIN02,Review,2021-06-23,2021-07-03,,
27207,auditor_1001,ClientCorp 0368,FR,HC03,Statutory Audit,2018-09-04,2018-10-01,,
27208,auditor_2926,ClientCorp 4530,FI,HC03,Statutory Audit,2024-12-11,2025-01-20,,
27209,auditor_3303,ClientCorp 5752,DK,HC03,Statutory Audit,2022-04-02,2022-05-01,,
27210,auditor_1347,ClientCorp 2685,FR,ENE01,Advisory,2015-03-04,2015-03-26,,
27211,auditor_0130,ClientCorp 1660,NL,CONS03,Advisory,2015-04-04,2015-05-02,,
27212,auditor_1145,ClientCorp 4485,DK,CONS02,Review,2022-11-04,2022-11-22,,
27213,auditor_2955,ClientCorp 1982,NL,FIN01,Review,2015-07-31,2015-08-08,,
27214,auditor_0579,ClientCorp 5339,FI,REAL02,Statutory Audit,2019-04-23,2019-05-06,,
27215,auditor_1468,ClientCorp 3263,DE,IND03,Statutory Audit,2024-09-23,2024-10-06,,
27216,auditor_0976,ClientCorp 1573,SE,TMT01,Advisory,2020-06-27,2020-07-28,,
27217,auditor_0251,ClientCorp 0851,SE,CONS02,Review,2018-11-23,2018-12-09,,
27218,auditor_1211,ClientCorp 0616,DE,ENE02,Statutory Audit,2023-12-03,2023-12-27,,
27219,auditor_2139,ClientCorp 0740,FI,FIN03,Advisory,2018-01-25,2018-01-28,,
27220,auditor_3211,ClientCorp 0646,NL,TMT03,Statutory Audit,2018-08-29,2018-10-03,,
27221,auditor_2682,ClientCorp 3726,FR,PUB02,Statutory Audit,2023-03-10,2023-03-14,,
27222,auditor_2844,ClientCorp 5779,FR,HC02,Advisory,2017-09-13,2017-10-03,,
27223,auditor_3753,ClientCorp 5652,DK,TMT03,Statutory Audit,2024-04-25,2024-04-29,,
27224,auditor_3536,ClientCorp 3268,SE,CONS02,Review,2019-10-29,2019-10-30,,
27225,auditor_0707,ClientCorp 5099,IT,FIN03,Statutory Audit,2019-12-24,2020-01-19,,
27226,auditor_2712,ClientCorp 4558,IT,CONS01,Statutory Audit,2023-02-09,2023-03-05,,
27227,auditor_2450,ClientCorp 2143,NL,FIN03,Statutory Audit,2021-01-13,2021-01-16,,
27228,auditor_1050,ClientCorp 2927,IT,PUB02,Statutory Audit,2022-01-31,2022-02-11,,
27229,auditor_2509,ClientCorp 5010,FR,HC01,Statutory Audit,2023-01-13,2023-01-19,,
27230,auditor_2441,ClientCorp 3483,SE,IND02,Statutory Audit,2024-04-29,2024-05-22,,
27231,auditor_1209,ClientCorp 4626,GB,FIN03,Statutory Audit,2023-01-10,2023-02-02,,
27232,auditor_3109,ClientCorp 4362,DK,TMT03,Statutory Audit,2016-01-01,2016-01-27,,
27233,auditor_1081,ClientCorp 3529,NL,TMT01,Advisory,2018-06-07,2018-06-15,,
27234,auditor_1915,ClientCorp 4074,SE,HC03,Statutory Audit,2023-10-06,2023-10-29,,
27235,auditor_2665,ClientCorp 4775,FI,TMT03,Statutory Audit,2020-08-14,2020-09-09,,
27236,auditor_3920,ClientCorp 0532,DE,REAL01,Review,2017-08-30,2017-08-31,,
27237,auditor_3401,ClientCorp 4279,GB,UTIL01,Statutory Audit,2021-03-10,2021-03-21,,
27238,auditor_1591,ClientCorp 1899,ES,REAL02,Assurance Other,2022-02-28,2022-03-13,,
27239,auditor_3756,ClientCorp 4605,DK,UTIL02,Statutory Audit,2018-07-30,2018-08-19,,
27240,auditor_0835,ClientCorp 3720,ES,HC03,Review,2018-09-22,2018-10-11,,
27241,auditor_1316,ClientCorp 3970,DE,REAL01,Statutory Audit,2020-12-07,2021-01-01,,
27242,auditor_3873,ClientCorp 3031,DK,CONS02,Statutory Audit,2016-02-18,2016-03-16,,
27243,auditor_1491,ClientCorp 3469,NO,HC01,Assurance Other,2019-08-10,2019-08-11,,
27244,auditor_1247,ClientCorp 1205,DE,TMT01,Statutory Audit,2020-03-05,2020-04-04,,
27245,auditor_0276,ClientCorp 5171,NO,TMT03,Statutory Audit,2022-09-27,2022-10-23,,
27246,auditor_0113,ClientCorp 4445,NO,CONS02,Statutory Audit,2022-12-05,2023-01-04,,
27247,auditor_0093,ClientCorp 5505,NL,IND01,Statutory Audit,2020-09-24,2020-10-09,,
27248,auditor_1254,ClientCorp 1170,DE,ENE02,Statutory Audit,2016-06-13,2016-07-08,,
27249,auditor_3537,ClientCorp 1438,FI,CONS02,Statutory Audit,2015-11-23,2015-12-19,,
27250,auditor_1248,ClientCorp 5082,FI,HC02,Statutory Audit,2019-07-25,2019-08-02,,
27251,auditor_0648,ClientCorp 1129,NL,PUB01,Statutory Audit,2023-10-04,2023-11-03,,
27252,auditor_0517,ClientCorp 0328,FI,IND01,Advisory,2016-04-19,2016-05-13,,
27253,auditor_3541,ClientCorp 5271,FR,CONS01,Advisory,2020-08-04,2020-08-20,,
27254,auditor_2375,ClientCorp 2726,DK,IND03,Statutory Audit,2022-04-10,2022-04-11,,
27255,auditor_3625,ClientCorp 2653,DK,PUB02,Review,2016-04-25,2016-05-08,,
27256,auditor_1303,ClientCorp 0312,IT,TMT01,Statutory Audit,2023-11-23,2023-12-19,,
27257,auditor_1976,ClientCorp 3604,DE,ENE01,Statutory Audit,2019-03-14,2019-04-06,,
27258,auditor_2932,ClientCorp 0450,IT,ENE01,Statutory Audit,2024-07-27,2024-08-23,,
27259,auditor_3629,ClientCorp 4997,IT,IND02,Statutory Audit,2016-11-20,2016-12-09,,
27260,auditor_0986,ClientCorp 4243,FI,FIN03,Review,2016-11-29,2016-12-05,,
27261,auditor_0692,ClientCorp 0307,DE,FIN01,Statutory Audit,2016-04-07,2016-04-27,,
27262,auditor_3952,ClientCorp 2798,NO,UTIL01,Review,2015-03-30,2015-04-20,,
27263,auditor_3205,ClientCorp 3676,IT,TMT01,Assurance Other,2021-01-15,2021-02-02,,
27264,auditor_1977,ClientCorp 3018,FI,CONS01,Statutory Audit,2018-06-19,2018-07-02,,
27265,auditor_1719,ClientCorp 0778,GB,CONS02,Advisory,2021-11-15,2021-11-24,,
27266,auditor_1778,ClientCorp 1040,DK,CONS03,Statutory Audit,2024-11-03,2024-11-30,,
27267,auditor_1668,ClientCorp 4865,FI,TMT02,Statutory Audit,2024-07-17,2024-08-20,,
27268,auditor_0347,ClientCorp 2001,IT,TMT01,Advisory,2022-05-25,2022-06-09,,
27269,auditor_2353,ClientCorp 4293,GB,UTIL01,Assurance Other,2020-12-29,2021-01-06,,
27270,auditor_3401,ClientCorp 1113,IT,TMT03,Review,2024-05-30,2024-05-31,,
27271,auditor_0531,ClientCorp 1294,DK,IND01,Advisory,2017-02-19,2017-03-09,,
27272,auditor_3638,ClientCorp 0593,NO,CONS01,Advisory,2020-04-18,2020-05-09,,
27273,auditor_0879,ClientCorp 3867,IT,FIN01,Review,2024-12-16,2024-12-20,,
27274,auditor_1124,ClientCorp 1870,NO,UTIL01,Advisory,2022-01-23,2022-02-17,,
27275,auditor_0423,ClientCorp 5978,NO,IND03,Statutory Audit,2019-10-13,2019-10-20,,
27276,auditor_3640,ClientCorp 5240,NL,TMT01,Statutory Audit,2023-08-13,2023-09-07,,
27277,auditor_0718,ClientCorp 4147,ES,CONS02,Review,2016-03-03,2016-03-13,,
27278,auditor_0753,ClientCorp 1044,DK,TMT02,Statutory Audit,2022-11-06,2022-11-22,,
27279,auditor_2392,ClientCorp 5702,NL,CONS02,Statutory Audit,2018-07-19,2018-08-07,,
27280,auditor_2876,ClientCorp 2187,IT,CONS03,Statutory Audit,2023-10-15,2023-10-20,,
27281,auditor_0499,ClientCorp 2180,FR,ENE02,Statutory Audit,2022-11-15,2022-12-25,,
27282,auditor_2304,ClientCorp 4244,NO,CONS01,Statutory Audit,2018-06-15,2018-06-24,,
27283,auditor_1868,ClientCorp 5108,FI,PUB01,Advisory,2018-09-09,2018-10-02,,
27284,auditor_2989,ClientCorp 1808,DK,REAL02,Review,2017-10-04,2017-10-10,,
27285,auditor_0880,ClientCorp 1767,GB,REAL02,Statutory Audit,2021-06-26,2021-07-27,,
27286,auditor_3200,ClientCorp 3569,ES,CONS01,Advisory,2022-12-17,2023-01-04,,
27287,auditor_1995,ClientCorp 3027,NO,CONS03,Statutory Audit,2022-08-24,2022-09-21,,
27288,auditor_1369,ClientCorp 2878,ES,TMT02,Statutory Audit,2015-09-26,2015-10-07,,
27289,auditor_0057,ClientCorp 1110,FI,IND02,Statutory Audit,2021-03-09,2021-03-29,,
27290,auditor_3935,ClientCorp 4977,IT,TMT01,Statutory Audit,2018-07-16,2018-07-22,,
27291,auditor_2923,ClientCorp 4949,ES,IND03,Statutory Audit,2020-05-06,2020-06-01,,
27292,auditor_2518,ClientCorp 2031,ES,HC01,Advisory,2022-06-05,2022-06-18,,
27293,auditor_0839,ClientCorp 0998,DK,CONS01,Review,2024-06-25,2024-06-26,,
27294,auditor_0699,ClientCorp 5369,DE,UTIL02,Assurance Other,2023-07-31,2023-08-05,,
27295,auditor_2169,ClientCorp 3977,SE,HC01,Statutory Audit,2024-03-02,2024-03-28,,
27296,auditor_0265,ClientCorp 3343,GB,CONS03,Review,2021-07-27,2021-08-04,,
27297,auditor_1453,ClientCorp 1378,NO,REAL01,Review,2017-04-08,2017-04-17,,
27298,auditor_1538,ClientCorp 2638,FI,TMT03,Advisory,2022-11-09,2022-11-19,,
27299,auditor_1184,ClientCorp 3418,SE,PUB01,Statutory Audit,2015-04-30,2015-05-14,,
27300,auditor_0872,ClientCorp 2251,FR,CONS01,Statutory Audit,2023-12-02,2023-12-18,,
27301,auditor_3494,ClientCorp 1415,SE,TMT01,Assurance Other,2016-12-31,2017-01-12,,
27302,auditor_0758,ClientCorp 1401,NO,IND03,Statutory Audit,2016-02-09,2016-02-28,,
27303,auditor_1014,ClientCorp 4148,GB,HC02,Statutory Audit,2020-02-09,2020-02-24,,
27304,auditor_3761,ClientCorp 5021,DK,UTIL02,Statutory Audit,2021-08-17,2021-09-01,,
27305,auditor_0325,ClientCorp 1817,FR,IND03,Review,2017-11-05,2017-11-12,,
27306,auditor_2378,ClientCorp 2021,NL,HC03,Statutory Audit,2017-04-28,2017-06-02,,
27307,auditor_0712,ClientCorp 5751,DE,PUB01,Review,2017-08-01,2017-08-04,,
27308,auditor_3026,ClientCorp 4451,IT,TMT02,Statutory Audit,2022-02-14,2022-02-28,,
27309,auditor_3158,ClientCorp 3826,DE,ENE01,Statutory Audit,2017-02-22,2017-03-20,,
27310,auditor_1839,ClientCorp 2390,ES,TMT03,Statutory Audit,2016-11-07,2016-11-17,,
27311,auditor_1487,ClientCorp 0020,DK,IND03,Statutory Audit,2019-10-23,2019-11-18,,
27312,auditor_3368,ClientCorp 3128,FI,TMT03,Advisory,2024-10-10,2024-10-30,,
27313,auditor_2293,ClientCorp 1362,FI,HC02,Advisory,2018-09-16,2018-09-30,,
27314,auditor_0745,ClientCorp 1207,FR,IND03,Statutory Audit,2023-10-08,2023-10-29,,
27315,auditor_1993,ClientCorp 3308,FR,PUB02,Assurance Other,2015-02-07,2015-02-21,,
27316,auditor_3968,ClientCorp 4650,DE,CONS02,Review,2019-11-07,2019-11-28,,
27317,auditor_3172,ClientCorp 4356,FI,IND01,Assurance Other,2017-03-22,2017-04-06,,
27318,auditor_1239,ClientCorp 4928,FI,CONS02,Statutory Audit,2016-01-30,2016-03-03,,
27319,auditor_3785,ClientCorp 4174,SE,CONS03,Review,2018-05-02,2018-05-24,,
27320,auditor_2307,ClientCorp 4750,ES,FIN02,Statutory Audit,2021-04-05,2021-04-06,,
27321,auditor_2031,ClientCorp 0243,ES,HC03,Statutory Audit,2019-10-12,2019-11-02,,
27322,auditor_1642,ClientCorp 5347,FR,CONS02,Review,2019-01-15,2019-01-17,,
27323,auditor_0163,ClientCorp 5036,DE,CONS03,Advisory,2020-05-30,2020-06-18,,
27324,auditor_2873,ClientCorp 0521,SE,IND03,Review,2019-04-05,2019-04-06,,
27325,auditor_1186,ClientCorp 5240,NL,REAL01,Statutory Audit,2017-11-07,2017-11-30,,
27326,auditor_0167,ClientCorp 2035,DE,CONS02,Statutory Audit,2016-10-10,2016-10-21,,
27327,auditor_1866,ClientCorp 2878,IT,CONS03,Statutory Audit,2020-10-15,2020-10-23,,
27328,auditor_3232,ClientCorp 1409,SE,REAL01,Review,2019-04-26,2019-05-06,,
27329,auditor_3668,ClientCorp 1246,FI,FIN03,Advisory,2019-03-03,2019-03-24,,
27330,auditor_0610,ClientCorp 2409,FI,CONS01,Statutory Audit,2018-07-01,2018-07-21,,
27331,auditor_1610,ClientCorp 0692,DE,FIN01,Advisory,2020-09-04,2020-09-13,,
27332,auditor_1502,ClientCorp 3477,FR,IND02,Statutory Audit,2017-05-24,2017-07-03,,
27333,auditor_3471,ClientCorp 0666,GB,IND02,Review,2016-08-23,2016-09-16,,
27334,auditor_2936,ClientCorp 3603,FR,HC02,Review,2020-11-20,2020-11-28,,
27335,auditor_3466,ClientCorp 0266,FR,TMT01,Statutory Audit,2024-01-18,2024-02-15,,
27336,auditor_3241,ClientCorp 0476,FI,REAL02,Review,2015-01-15,2015-01-29,,
27337,auditor_3216,ClientCorp 5043,GB,TMT03,Statutory Audit,2019-10-22,2019-10-25,,
27338,auditor_0639,ClientCorp 5774,FR,TMT01,Statutory Audit,2022-01-12,2022-02-12,,
27339,auditor_1701,ClientCorp 4267,DE,FIN01,Statutory Audit,2020-05-10,2020-06-08,,
27340,auditor_3241,ClientCorp 0685,DK,HC03,Review,2024-10-11,2024-10-13,,
27341,auditor_3911,ClientCorp 5928,DK,FIN01,Review,2016-10-15,2016-10-17,,
27342,auditor_2273,ClientCorp 3145,ES,ENE02,Statutory Audit,2024-01-05,2024-01-22,,
27343,auditor_0975,ClientCorp 1713,FR,FIN02,Statutory Audit,2018-08-21,2018-09-09,,
27344,auditor_2715,ClientCorp 4295,DK,FIN03,Review,2019-03-12,2019-03-31,,
27345,auditor_0839,ClientCorp 0495,FI,REAL01,Statutory Audit,2023-03-16,2023-03-30,,
27346,auditor_1853,ClientCorp 1325,ES,TMT01,Advisory,2020-06-22,2020-06-25,,
27347,auditor_2976,ClientCorp 2417,NO,REAL02,Statutory Audit,2015-03-10,2015-03-25,,
27348,auditor_1602,ClientCorp 1840,DK,PUB01,Statutory Audit,2015-03-04,2015-03-05,,
27349,auditor_0497,ClientCorp 5517,FR,PUB01,Review,2017-08-28,2017-09-06,,
27350,auditor_0226,ClientCorp 4588,IT,CONS03,Statutory Audit,2023-10-17,2023-11-01,,
27351,auditor_2589,ClientCorp 4250,DK,UTIL02,Statutory Audit,2022-04-07,2022-04-28,,
27352,auditor_3090,ClientCorp 5160,DE,PUB01,Advisory,2016-04-11,2016-05-04,,
27353,auditor_0619,ClientCorp 2252,FI,FIN03,Advisory,2024-07-22,2024-07-31,,
27354,auditor_0379,ClientCorp 3449,ES,CONS01,Statutory Audit,2015-07-20,2015-08-05,,
27355,auditor_2323,ClientCorp 0955,DE,HC01,Review,2020-05-21,2020-06-07,,
27356,auditor_1326,ClientCorp 5079,ES,ENE01,Advisory,2016-05-05,2016-05-12,,
27357,auditor_1485,ClientCorp 3835,DE,FIN01,Review,2022-02-23,2022-03-10,,
27358,auditor_3512,ClientCorp 4304,SE,PUB02,Statutory Audit,2024-01-27,2024-02-23,,
27359,auditor_1031,ClientCorp 3946,ES,FIN01,Assurance Other,2023-02-03,2023-02-13,,
27360,auditor_1068,ClientCorp 0659,DK,IND02,Statutory Audit,2020-10-07,2020-10-16,,
27361,auditor_1127,ClientCorp 1491,DK,HC03,Review,2016-11-16,2016-11-18,,
27362,auditor_3876,ClientCorp 2564,IT,IND03,Statutory Audit,2023-02-16,2023-03-16,,
27363,auditor_3303,ClientCorp 0628,NO,HC01,Review,2024-12-04,2024-12-19,,
27364,auditor_0554,ClientCorp 1852,GB,PUB02,Statutory Audit,2016-02-28,2016-04-01,,
27365,auditor_3695,ClientCorp 1782,FI,TMT02,Statutory Audit,2023-10-16,2023-11-02,,
27366,auditor_1330,ClientCorp 0942,IT,IND01,Statutory Audit,2019-09-22,2019-10-13,,
27367,auditor_0709,ClientCorp 1498,NL,UTIL01,Statutory Audit,2023-09-08,2023-10-25,,
27368,auditor_3652,ClientCorp 1338,ES,HC02,Advisory,2015-06-12,2015-07-01,,
27369,auditor_2636,ClientCorp 1455,ES,ENE01,Statutory Audit,2018-04-28,2018-05-24,,
27370,auditor_0337,ClientCorp 0495,DK,PUB01,Statutory Audit,2017-06-17,2017-07-20,,
27371,auditor_2484,ClientCorp 2426,NL,ENE02,Statutory Audit,2018-04-15,2018-04-28,,
27372,auditor_0308,ClientCorp 4850,NO,UTIL02,Statutory Audit,2018-02-18,2018-03-08,,
27373,auditor_1356,ClientCorp 4223,FR,IND01,Statutory Audit,2016-08-01,2016-08-06,,
27374,auditor_3967,ClientCorp 2565,DE,HC03,Statutory Audit,2022-10-13,2022-11-08,,
27375,auditor_2460,ClientCorp 0907,SE,REAL02,Statutory Audit,2023-05-19,2023-06-07,,
27376,auditor_1301,ClientCorp 4758,ES,FIN01,Review,2017-07-19,2017-07-20,,
27377,auditor_2120,ClientCorp 4119,GB,HC01,Statutory Audit,2024-06-05,2024-06-24,,
27378,auditor_3529,ClientCorp 3263,GB,FIN01,Statutory Audit,2024-10-29,2024-11-30,,
27379,auditor_0710,ClientCorp 1695,DE,IND02,Statutory Audit,2017-08-19,2017-09-10,,
27380,auditor_0174,ClientCorp 1238,FI,FIN01,Statutory Audit,2020-06-10,2020-07-03,,
27381,auditor_1972,ClientCorp 3479,DK,ENE01,Statutory Audit,2018-09-06,2018-09-12,,
27382,auditor_3062,ClientCorp 1060,FR,PUB02,Statutory Audit,2015-10-27,2015-11-09,,
27383,auditor_3210,ClientCorp 5175,NO,FIN01,Review,2021-03-15,2021-03-27,,
27384,auditor_0356,ClientCorp 3647,FI,PUB01,Statutory Audit,2017-04-30,2017-06-03,,
27385,auditor_3292,ClientCorp 0806,NO,UTIL01,Statutory Audit,2017-09-20,2017-10-11,,
27386,auditor_3860,ClientCorp 0726,ES,CONS03,Statutory Audit,2015-06-16,2015-06-27,,
27387,auditor_0372,ClientCorp 2408,FI,FIN02,Statutory Audit,2024-08-09,2024-08-13,,
27388,auditor_0716,ClientCorp 0431,GB,FIN03,Statutory Audit,2021-06-14,2021-07-17,,
27389,auditor_2515,ClientCorp 3843,GB,CONS01,Statutory Audit,2016-12-27,2017-01-09,,
27390,auditor_0085,ClientCorp 4922,DK,ENE01,Statutory Audit,2016-10-06,2016-11-05,,
27391,auditor_0383,ClientCorp 1861,FR,TMT03,Statutory Audit,2019-01-06,2019-01-27,,
27392,auditor_1827,ClientCorp 2680,SE,TMT02,Statutory Audit,2022-08-19,2022-09-14,,
27393,auditor_1625,ClientCorp 2363,FI,IND02,Advisory,2021-06-15,2021-06-25,,
27394,auditor_3276,ClientCorp 3370,NO,HC01,Statutory Audit,2021-06-12,2021-07-30,,
27395,auditor_3229,ClientCorp 3241,NO,HC03,Statutory Audit,2018-09-25,2018-10-13,,
27396,auditor_0828,ClientCorp 2485,DK,ENE01,Statutory Audit,2015-08-18,2015-08-19,,
27397,auditor_2229,ClientCorp 3766,FI,IND01,Advisory,2024-06-25,2024-07-27,,
27398,auditor_0313,ClientCorp 5350,FR,UTIL01,Statutory Audit,2015-07-06,2015-08-03,,
27399,auditor_0601,ClientCorp 3931,GB,HC03,Advisory,2023-09-04,2023-09-23,,
27400,auditor_3854,ClientCorp 4432,NL,REAL02,Advisory,2017-10-09,2017-10-23,,
27401,auditor_0200,ClientCorp 1234,FR,REAL02,Review,2021-07-14,2021-07-21,,
27402,auditor_0268,ClientCorp 3516,DE,HC02,Statutory Audit,2023-07-22,2023-08-15,,
27403,auditor_2893,ClientCorp 2098,NL,IND03,Advisory,2022-04-21,2022-04-30,,
27404,auditor_3259,ClientCorp 5322,DK,TMT01,Review,2019-01-14,2019-01-31,,
27405,auditor_2810,ClientCorp 3020,FR,ENE01,Statutory Audit,2016-05-11,2016-05-31,,
27406,auditor_0062,ClientCorp 2976,GB,HC03,Review,2024-05-02,2024-05-13,,
27407,auditor_3514,ClientCorp 2092,GB,IND03,Assurance Other,2024-04-09,2024-04-11,,
27408,auditor_3574,ClientCorp 4126,GB,IND03,Review,2020-08-27,2020-09-08,,
